Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,categorical infant deaths,Alcohol,percentage expenditure,categorical percentage expenditure,Hepatitis B,Measles ,categorical Measles, BMI ,under-five deaths ,categorical under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,categorical Income composition of resources,Schooling
Bosnia and Herzegovina,2006,Developing,75.7,1,0,0,4.82,38.25414065,f0-100,9,17,10+,51,0,0,91,8.28,87,0.1,344.321698,3779468,2.9,2.8,0.697,f0.5-1,12.7
Bosnia and Herzegovina,2004,Developing,75.5,99,0,0,4.25,3.479918859,f0-100,36,28,10+,49.9,0,0,87,9.4,84,0.1,265.642661,3781287,3,3,0,0,12.3
Argentina,2002,Developing,74.1,138,12,f3-30,7.81,470.1869145,f100-1000,66,0,0,55.1,13,f3-30,94,8.31,93,0.1,2579.193168,3788937,1.2,1,0.776,f0.5-1,16.3
Liberia,2009,Developing,59.2,277,10,f3-30,3.75,5.592170255,f0-100,64,6,f1-10,24,13,f3-30,84,14.39,81,2.1,33.667491,3811528,7.6,7.4,0.4,f0-0.5,9.7
Panama,2013,Developing,77.5,118,1,f1-2,6.89,1694.467075,1000+,8,0,0,56.3,1,f1-2,81,8.9,8,0.1,11685.97983,3838462,1.9,1.9,0.773,f0.5-1,12.9
Argentina,2003,Developing,74.1,137,11,f3-30,7.62,57.58467352,f0-100,73,0,0,55.7,13,f3-30,95,8.22,96,0.1,333.4376,3839379,1.2,1,0.77,f0.5-1,16.4
Eritrea,2004,Developing,59.1,342,7,f3-30,0.64,10.26097341,f0-100,84,24,10+,13.6,10,f3-30,98,3.14,98,1.8,287.4222243,3858623,9.6,9.6,0,0,5
Lebanon,2004,Developing,73.7,13,1,f1-2,2.1,618.3614858,f100-1000,75,213,10+,6.2,1,f1-2,74,8.91,75,0.1,5424.22356,3863267,4.7,4.6,0,0,14.2
Morocco,2006,Developing,71,133,22,f3-30,0.58,127.7632005,f100-1000,95,1217,10+,49.9,25,f3-30,97,5.23,97,0.1,2191.478567,3869346,6.4,6.3,0.575,f0.5-1,10
Costa Rica,2000,Developing,77.6,98,1,f1-2,4.34,94.17819458,f0-100,89,0,0,45.4,1,f1-2,8,7.12,88,0.1,388.363689,3925443,2.4,2.3,0.702,f0.5-1,11.6
Liberia,2010,Developing,59.7,272,9,f3-30,3.64,41.91052416,f0-100,47,2200,10+,24.5,13,f3-30,71,11.87,7,1.8,327.42597,3948125,7.4,7.2,0.403,f0-0.5,9.6
Argentina,2006,Developing,75.2,127,11,f3-30,7.75,961.1774676,f100-1000,84,0,0,57.5,12,f3-30,92,6.68,91,0.1,5878.76127,3955889,1.1,0.9,0.782,f0.5-1,16.1
Peru,2014,Developing,75.3,125,8,f3-30,0.01,973.728675,f100-1000,88,0,0,54.9,10,f3-30,78,5.47,88,0.1,6491.5245,3973354,1.1,1.1,0.735,f0.5-1,13.4
Lebanon,2005,Developing,73.9,11,1,f1-2,1.94,630.0540723,f100-1000,77,618,10+,6.8,1,f1-2,74,8.42,77,0.1,5339.441291,3986852,4.7,4.6,0,0,13.7
Costa Rica,2001,Developing,77.5,1,1,f1-2,4.29,868.3713593,f100-1000,8,0,0,46.4,1,f1-2,92,7.25,91,0.1,3981.52847,3996798,2.3,2.2,0.708,f0.5-1,11.7
Argentina,2007,Developing,74.8,129,10,f3-30,8.16,1105.659031,1000+,85,0,0,58,12,f3-30,92,6.49,91,0.1,7193.61764,3997224,1.1,0.9,0.788,f0.5-1,16.3
Costa Rica,2003,Developing,78,1,1,f1-2,4.04,1070.268999,1000+,86,1,f1-10,48.3,1,f1-2,88,8.45,88,0.1,4167.71417,4125971,2.2,2.1,0.715,f0.5-1,12.1
Kenya,2010,Developing,63,294,61,30+,1.73,56.58984221,f0-100,9,95,10+,18.9,89,30+,9,3.97,9,4.3,967.34773,4135152,8.2,8,0.523,f0.5-1,11.1
Eritrea,2007,Developing,62,329,6,f3-30,1.23,11.42385961,f0-100,91,55,10+,14.7,9,f3-30,91,3.29,91,1.3,317.3294336,4153332,9.2,9.2,0.405,f0-0.5,5.3
Liberia,2012,Developing,67,261,9,f3-30,0.01,48.09891474,f0-100,8,43,10+,25.6,12,f3-30,8,1.19,8,1.2,415.361958,4181563,7,6.9,0.416,f0-0.5,9.6
Lebanon,2009,Developing,74.7,95,1,f1-2,1.62,8.140373615,f0-100,81,22,10+,63,1,f1-2,75,7.42,81,0.1,84.268878,4183156,4.7,4.7,0.746,f0.5-1,13.2
Eritrea,2008,Developing,67,322,6,f3-30,0.49,11.76572311,f0-100,94,0,0,15.1,9,f3-30,94,3.69,94,1.1,326.825642,4232636,9.1,9.1,0.406,f0-0.5,5.2
Costa Rica,2005,Developing,78.6,97,1,f1-2,4.1,1002.833273,1000+,9,1,f1-10,5.3,1,f1-2,91,7.74,91,0.1,4697.11135,4247841,2,2,0.723,f0.5-1,12.4
Liberia,2013,Developing,61.1,258,9,f3-30,0.01,45.04892458,f0-100,76,0,0,26.1,11,f3-30,75,9.25,76,1.1,454.1222236,4286291,6.8,6.7,0.419,f0-0.5,9.8
Argentina,2012,Developing,75.9,12,9,f3-30,8.35,1133.558003,1000+,91,2,f1-10,61,10,f3-30,99,5.2,91,0.1,12969.7712,4296739,1,0.9,0.822,f0.5-1,17.2
Lebanon,2010,Developing,74.9,94,1,f1-2,1.58,805.3956346,f100-1000,81,12,10+,63.5,1,f1-2,75,7.19,81,0.1,8763.826274,4337141,4.7,4.7,0.752,f0.5-1,13.3
Costa Rica,2007,Developing,78.9,93,1,f1-2,4.2,150.8891479,f100-1000,89,0,0,52.4,1,f1-2,89,8.37,89,0.1,612.623418,4369469,1.9,1.9,0.734,f0.5-1,12.8
Argentina,2008,Developing,75.4,126,10,f3-30,8.41,1413.73543,1000+,9,0,0,58.6,11,f3-30,94,6.66,93,0.1,8953.359275,4382389,1,0.9,0.792,f0.5-1,16.3
Central African Republic,2010,Developing,49.2,446,17,f3-30,1.67,43.48359197,f0-100,45,2,f1-10,2.2,24,f3-30,46,3.9,45,6.6,446.4434494,4448525,9,8.9,0.352,f0-0.5,6.6
Central African Republic,2011,Developing,49.8,443,16,f3-30,1.66,58.52947463,f0-100,47,679,10+,2.7,24,f3-30,47,3.73,47,5.8,494.336779,4476153,8.8,8.8,0.361,f0-0.5,6.8
Costa Rica,2009,Developing,79.2,96,1,f1-2,4.07,24.88720369,f0-100,87,0,0,54.4,1,f1-2,8,9.69,86,0.1,689.396224,4488263,1.9,1.8,0.747,f0.5-1,13.1
Colombia,2008,Developing,73.5,146,14,f3-30,4.45,978.07041,f100-1000,92,0,0,52.8,16,f3-30,92,6.62,92,0.1,5433.7245,4491544,2.3,2,0.683,f0.5-1,12.2
Central African Republic,2013,Developing,49.9,451,16,f3-30,0.01,52.37766601,f0-100,23,596,10+,21.6,23,f3-30,23,3.82,23,5.1,337.4849614,4499653,8.5,8.5,0.37,f0-0.5,7.1
Central African Republic,2014,Developing,58,437,15,f3-30,0.01,53.43964323,f0-100,47,210,10+,22.1,22,f3-30,47,4.2,47,4.5,377.132274,4515392,8.4,8.3,0.345,f0-0.5,7.1
Lebanon,2011,Developing,75,93,1,f1-2,1.57,835.0626827,f100-1000,81,9,f1-10,64,1,f1-2,75,7.12,81,0.1,8734.9653,4588368,4.7,4.7,0.758,f0.5-1,13.2
Colombia,2010,Developing,73.6,15,12,f3-30,4.28,113.2436346,f100-1000,88,0,0,54.2,15,f3-30,88,6.76,88,0.1,625.65544,4591897,2.2,2,0.695,f0.5-1,12.8
Colombia,2011,Developing,74.2,144,12,f3-30,4.37,184.3073618,f100-1000,85,6,f1-10,55,14,f3-30,85,6.64,85,0.1,7227.73968,4646646,2.2,2,0.7,f0.5-1,13
Costa Rica,2012,Developing,79.2,97,1,f1-2,3.34,2568.237059,1000+,91,0,0,57.5,1,f1-2,9,9.56,91,0.1,9985.36959,4654122,1.8,1.7,0.758,f0.5-1,13.6
Turkmenistan,2003,Developing,63.4,231,7,f3-30,2.88,179.6156482,f100-1000,97,1,f1-10,39.4,8,f3-30,66,3.85,83,0.1,1283.885977,4655741,3.5,3.4,0,0,10.3
Ukraine,2006,Developing,67.7,267,5,f3-30,7.99,29.38172706,f0-100,96,42724,10+,56.8,6,f3-30,99,6.39,98,0.8,233.18831,4678775,2.6,2.7,0.716,f0.5-1,14.7
Turkmenistan,2005,Developing,63.3,248,6,f3-30,2.85,2.19888585,f0-100,99,0,0,4.7,8,f3-30,99,3.51,99,0.1,174.51475,4754641,3.4,3.4,0,0,10.3
Costa Rica,2014,Developing,79.5,96,1,f1-2,3.45,384.5129138,f100-1000,91,1,f1-10,59.5,1,f1-2,91,9.31,91,0.1,1647.44179,4757575,1.7,1.7,0.768,f0.5-1,13.9
Ukraine,2003,Developing,67.6,256,6,f3-30,5.92,21.22386354,f0-100,77,411,10+,55.7,6,f3-30,99,6.93,97,0.9,148.522488,4781295,2.8,2.9,0.691,f0.5-1,14.3
South Africa,2006,Developing,54,496,54,30+,8.5,732.1255305,f100-1000,83,81,10+,44.3,82,30+,79,7.57,82,28.1,5631.73485,4823384.48,1.6,12.8,0.609,f0.5-1,12.9
Turkmenistan,2008,Developing,64.5,235,6,f3-30,2.4,34.23979419,f0-100,96,0,0,42.7,8,f3-30,96,1.93,96,0.1,394.467675,4935762,3.2,3.3,0,0,10.5
Myanmar,2010,Developing,65.4,29,49,30+,0.3,17.48293752,f0-100,92,190,10+,19.8,65,30+,9,1.92,9,0.5,987.7365832,5155896,13.1,13.3,0.515,f0.5-1,8.8
Nicaragua,2002,Developing,75,197,4,f3-30,3.5,2.092343893,f0-100,85,0,0,44.2,5,f3-30,85,5.71,85,0.4,11.147277,5171734,2.2,2.1,0.577,f0.5-1,10.7
Jordan,2001,Developing,71.9,131,4,f3-30,0.55,248.697463,f100-1000,97,61,10+,54.8,4,f3-30,97,9.9,99,0.1,1728.2659,5193482,4,3.9,0.706,f0.5-1,12.7
South Africa,2009,Developing,56.5,449,46,30+,7.6,782.5987144,f100-1000,74,5857,10+,46.4,70,30+,75,8.39,76,19,5888.6284,5255813.11,8.1,9.8,0.622,f0.5-1,12.8
South Africa,2012,Developing,59.2,48,43,30+,7.38,1089.954838,1000+,68,32,10+,48.7,56,30+,65,8.79,65,7.6,7548.163698,5256515.8,6,7.3,0.644,f0.5-1,12.8
Turkmenistan,2012,Developing,65.6,22,7,f3-30,2.75,579.4128244,f100-1000,98,0,0,45.9,8,f3-30,98,1.96,97,0.1,6675.262954,5267839,3.2,3.3,0.672,f0.5-1,10.7
Jordan,2002,Developing,72.1,129,4,f3-30,0.54,259.1572375,f100-1000,95,19,10+,55.5,4,f3-30,95,9.68,95,0.1,1812.288374,5287488,3.9,3.9,0.712,f0.5-1,13
Turkmenistan,2013,Developing,65.4,228,7,f3-30,2.93,63.7481117,f0-100,98,0,0,46.7,8,f3-30,98,2.12,98,0.1,734.42525,5366277,3.2,3.3,0.678,f0.5-1,10.7
Nicaragua,2005,Developing,71.2,194,3,f3-30,3.7,218.5716179,f100-1000,86,0,0,46.4,4,f3-30,87,6.11,86,0.3,1175.116225,5379328,2,1.9,0.592,f0.5-1,11
Jordan,2003,Developing,72.3,127,4,f3-30,0.54,228.7838108,f100-1000,97,76,10+,56.3,4,f3-30,97,9.15,97,0.1,1889.213962,5396774,3.9,3.9,0.717,f0.5-1,13.2
Turkmenistan,2014,Developing,66,217,7,f3-30,2.9,691.1333535,f100-1000,97,0,0,47.7,8,f3-30,98,2.7,98,0.1,7962.365824,5466241,3.3,3.3,0.683,f0.5-1,10.8
Jordan,2004,Developing,72.5,125,4,f3-30,0.54,32.52523612,f0-100,95,21,10+,57,4,f3-30,95,9.5,95,0.1,261.456882,5535595,3.9,3.8,0.723,f0.5-1,13.5
Papua New Guinea,2000,Developing,58.9,335,11,f3-30,0.73,62.56273841,f0-100,57,7135,10+,37.5,14,f3-30,51,3.98,59,1.1,631.9468526,5572222,1.6,1.5,0.418,f0-0.5,6.2
Nicaragua,2009,Developing,73.2,163,3,f3-30,3.36,292.753101,f100-1000,98,0,0,49.4,3,f3-30,99,6.82,98,0.2,1464.497754,5666581,1.9,1.8,0.613,f0.5-1,11.3
Jordan,2005,Developing,72.4,127,4,f3-30,0.55,27.44252286,f0-100,95,28,10+,57.8,4,f3-30,95,8.88,95,0.1,223.83787,5714111,3.9,3.8,0.73,f0.5-1,13.8
Papua New Guinea,2001,Developing,59.1,331,11,f3-30,0.68,93.37278497,f0-100,59,4023,10+,38.2,14,f3-30,52,6.68,55,1.3,539.41528,5716152,1.5,1.5,0.422,f0-0.5,6.6
Nicaragua,2010,Developing,73.2,154,3,f3-30,3.38,302.7045411,f100-1000,98,0,0,5.2,3,f3-30,99,6.58,98,0.1,1526.497938,5737723,1.9,1.8,0.614,f0.5-1,11.4
Paraguay,2005,Developing,72.1,163,3,f3-30,6.38,20.68037294,f0-100,92,0,0,42.8,4,f3-30,96,6.7,96,0.2,157.145691,5795494,2.3,2.2,0.646,f0.5-1,12.3
Papua New Guinea,2002,Developing,59.3,327,11,f3-30,0.61,110.9803062,f100-1000,6,17620,10+,38.9,14,f3-30,54,7.69,61,1.4,511.665773,5862316,1.5,1.5,0.428,f0-0.5,6.9
El Salvador,2000,Developing,69,218,4,f3-30,2.79,353.6690328,f100-1000,99,0,0,45.3,5,f3-30,98,8.17,99,0.4,2238.4116,5867626,2.1,2,0.607,f0.5-1,11.3
Paraguay,2006,Developing,72.3,161,3,f3-30,5.61,26.18072382,f0-100,92,0,0,43.5,4,f3-30,98,6.43,98,0.2,189.71539,5882796,2.2,2.2,0.648,f0.5-1,12.1
Jordan,2006,Developing,72.8,121,4,f3-30,0.59,313.3626015,f100-1000,98,1,f1-10,58.6,4,f3-30,98,8.8,98,0.1,2537.349,5934232,3.9,3.8,0.733,f0.5-1,13.7
Nicaragua,2013,Developing,73.9,157,2,f1-2,3.58,366.4841804,f100-1000,98,0,0,52.4,3,f3-30,99,8.43,98,0.1,1847.19849,5945747,1.8,1.7,0.63,f0.5-1,11.5
Paraguay,2007,Developing,72.5,159,3,f3-30,5.61,318.6201852,f100-1000,86,0,0,44.2,4,f3-30,95,6.41,95,0.1,2312.192926,5966159,2.2,2.1,0.649,f0.5-1,12
El Salvador,2003,Developing,69.9,29,3,f3-30,3.1,400.1342971,f100-1000,94,0,0,47.8,4,f3-30,93,7.61,94,0.3,2519.737387,5971535,2,1.9,0.628,f0.5-1,12
South Africa,2010,Developing,58,428,43,30+,7.28,1038.885632,1000+,71,12499,10+,47.2,62,30+,72,8.5,72,11,7362.76139,5979432.36,7.3,8.9,0.63,f0.5-1,12.8
Myanmar,2012,Developing,65.9,25,44,30+,0.55,38.4279083,f0-100,58,2175,10+,21.3,58,30+,87,2.22,84,0.5,1171.58257,5986514,13,13.2,0.533,f0.5-1,9.1
Paraguay,2009,Developing,73,155,3,f3-30,5.39,30.93519548,f0-100,85,0,0,45.6,3,f3-30,81,9.14,85,0.1,2599.596259,6127837,2.1,2,0.663,f0.5-1,12.1
El Salvador,2009,Developing,71.4,23,2,f1-2,2.55,416.4338399,f100-1000,91,0,0,52.1,2,f1-2,91,6.83,91,0.3,3366.482133,6137276,1.7,1.6,0.662,f0.5-1,12.8
Papua New Guinea,2004,Developing,59.9,314,11,f3-30,0.58,158.001946,f100-1000,6,1385,10+,4.4,15,f3-30,59,8.39,62,1.5,637.3616215,6161517,1.5,1.4,0.439,f0-0.5,7.6
Togo,2008,Developing,56.2,344,14,f3-30,1.33,69.35924758,f0-100,24,187,10+,2.4,22,f3-30,8,5.73,81,4.8,513.391914,6161796,7.7,7.6,0.441,f0-0.5,10.1
El Salvador,2010,Developing,72,191,2,f1-2,2.36,469.3904193,f100-1000,89,0,0,52.8,2,f1-2,89,6.91,89,0.3,3474.392445,6164626,1.7,1.6,0.662,f0.5-1,12.9
Sierra Leone,2008,Developing,46.2,441,29,f3-30,3.91,5.379606465,f0-100,77,44,10+,2.7,44,30+,75,1.29,77,1.9,46.3759178,6165372,8.7,8.7,0.367,f0-0.5,8.3
France,2002,Developing,79.2,11,3,f3-30,13.78,3779.655273,1000+,29,5185,10+,55.8,4,f3-30,97,1.22,97,0.1,24275.2426,6185267,0.7,0.6,0.851,f0.5-1,15.5
Jordan,2007,Developing,73,12,4,f3-30,0.6,373.2628643,f100-1000,98,41,10+,59.3,4,f3-30,98,8.35,98,0.1,2762.86354,6193191,3.8,3.8,0.736,f0.5-1,13.6
El Salvador,2012,Developing,73,181,2,f1-2,2.48,591.7757569,f100-1000,92,0,0,54.1,2,f1-2,93,6.7,92,0.3,3827.786267,6221246,1.6,1.6,0.67,f0.5-1,13.2
France,2004,Developing,82,94,3,f3-30,13.18,5291.234786,1000+,35,4448,10+,57,4,f3-30,99,1.53,98,0.1,33874.74255,6274897,0.6,0.6,0.857,f0.5-1,15.5
El Salvador,2014,Developing,73.3,181,2,f1-2,2.52,665.7260253,f100-1000,93,0,0,55.4,2,f1-2,93,6.77,94,0.2,3988.771871,6281189,1.6,1.6,0.676,f0.5-1,13.2
Paraguay,2011,Developing,73.4,15,3,f3-30,5.79,472.1932825,f100-1000,89,0,0,47.1,3,f3-30,84,9.42,89,0.1,3988.11894,6293783,2.1,2,0.675,f0.5-1,12.3
Thailand,2000,Developing,71.1,194,18,f3-30,5.88,0.27564826,f0-100,95,4074,10+,18.7,21,f3-30,97,3.4,97,0.8,27.564826,6295821,9.4,9.7,0.64,f0.5-1,10.9
Turkey,2000,Developing,74,143,44,30+,1.54,421.2956602,f100-1000,71,16244,10+,53.5,54,30+,85,4.95,85,0.1,4316.553895,6324121,5.3,5.2,0.641,f0.5-1,10.7
Paraguay,2012,Developing,73.6,148,3,f3-30,5.36,441.8446244,f100-1000,87,0,0,47.9,3,f3-30,83,1.33,87,0.1,3855.537735,6379219,2,2,0.679,f0.5-1,12.3
France,2007,Developing,89,89,3,f3-30,12.2,64.73714894,f0-100,42,39,10+,58.6,3,f3-30,99,1.45,98,0.1,416.58397,6416229,0.6,0.6,0.873,f0.5-1,16.1
France,2008,Developing,89,88,3,f3-30,11.9,7002.785925,1000+,47,604,10+,59.1,3,f3-30,98,1.57,98,0.1,45413.6571,6437499,0.6,0.6,0.877,f0.5-1,16.1
Tajikistan,2002,Developing,64.3,193,12,f3-30,0.6,10.68147485,f0-100,39,927,10+,32.1,15,f3-30,84,4.48,85,0.3,189.3878519,6447688,4,4,0.543,f0.5-1,9.8
Thailand,2002,Developing,71.4,192,16,f3-30,5.93,27.63810304,f0-100,95,10315,10+,2.2,19,f3-30,97,3.7,96,0.7,296.54617,6473164,9.2,9.5,0.657,f0.5-1,11.5
Jordan,2008,Developing,73.1,119,4,f3-30,0.61,535.2786404,f100-1000,97,2,f1-10,6.1,4,f3-30,98,8.78,97,0.1,3385.69665,6489822,3.8,3.8,0.739,f0.5-1,13.6
Turkey,2002,Developing,71.2,138,38,30+,1.47,35.55729,f0-100,72,7823,10+,55.1,46,30+,78,5.36,78,0.1,366.57,6514354,5.2,5,0.658,f0.5-1,11.5
Honduras,2000,Developing,71,174,6,f3-30,2.61,28.80831098,f0-100,93,0,0,38.8,8,f3-30,88,6.63,94,1.7,188.783165,6524283,2.8,2.7,0.551,f0.5-1,9.8
France,2010,Developing,81.3,86,3,f3-30,11.7,72.8001211,f0-100,65,5048,10+,6.1,3,f3-30,99,11.2,99,0.1,473.34279,6527512,0.6,0.6,0.879,f0.5-1,16
Thailand,2005,Developing,72.5,177,13,f3-30,6.26,321.1953005,f100-1000,96,3526,10+,22.6,15,f3-30,98,3.55,98,0.5,2893.651356,6542547,8.9,9.1,0.682,f0.5-1,12
Paraguay,2014,Developing,73.9,147,3,f3-30,0.01,561.7684701,f100-1000,87,0,0,49.4,3,f3-30,83,9.81,87,0.2,4712.822736,6552584,2,1.9,0.688,f0.5-1,12.3
France,2012,Developing,81.5,83,3,f3-30,11.5,751.3793553,f100-1000,78,0,0,61.1,3,f3-30,99,11.44,99,0.1,4838.2444,6565979,0.6,0.6,0.885,f0.5-1,16.1
Tajikistan,2003,Developing,65.2,182,11,f3-30,0.36,13.25723997,f0-100,58,2144,10+,32.5,14,f3-30,82,4.46,85,0.3,236.314438,6576877,4,4,0.553,f0.5-1,10.1
France,2013,Developing,82,81,3,f3-30,11.1,6646.953935,1000+,74,272,10+,61.6,3,f3-30,99,11.56,99,0.1,42554.1225,6599857,0.6,0.6,0.887,f0.5-1,16.2
Sierra Leone,2011,Developing,48.9,418,26,f3-30,3.78,54.6659175,f0-100,89,1865,10+,22.2,38,30+,88,11.98,89,1.3,445.525,6611692,8.1,8,0.392,f0-0.5,8.9
Papua New Guinea,2007,Developing,61.1,295,11,f3-30,0.71,85.7175381,f0-100,61,0,0,42.7,14,f3-30,72,4.4,71,1.4,956.668952,6627922,1.4,1.3,0.461,f0-0.5,8.6
Thailand,2008,Developing,73.5,162,11,f3-30,5.92,609.9511632,f100-1000,98,7790,10+,25.7,13,f3-30,99,3.92,99,0.3,4378.68746,6654576,8.5,8.6,0.7,f0.5-1,12.9
Togo,2011,Developing,58.3,34,14,f3-30,1.44,39.08258546,f0-100,85,187,10+,22,21,f3-30,85,5.21,85,2.6,562.3393592,6679282,7.1,7,0.457,f0-0.5,11.5
Tajikistan,2004,Developing,65.9,177,11,f3-30,0.38,2.093721752,f0-100,81,4,f1-10,33,13,f3-30,82,5.7,86,0.3,39.281834,6712841,3.9,3.9,0.563,f0.5-1,10.5
Papua New Guinea,2008,Developing,61.4,29,11,f3-30,0.81,103.7277727,f100-1000,59,0,0,43.4,14,f3-30,76,4.6,63,1.3,1178.72469,6787187,1.4,1.3,0.469,f0-0.5,8.9
Thailand,2013,Developing,74.5,153,9,f3-30,6.5,788.6873403,f100-1000,99,2641,10+,31.3,10,f3-30,99,4,99,0.1,6171.262444,6814365,7.9,7.9,0.733,f0.5-1,13.6
Jordan,2009,Developing,73.3,118,4,f3-30,0.59,668.7447334,f100-1000,98,0,0,6.9,4,f3-30,98,9.54,98,0.1,3492.1396,6821116,3.8,3.8,0.742,f0.5-1,13.6
Tajikistan,2005,Developing,65.5,194,10,f3-30,0.37,19.83672308,f0-100,81,0,0,33.5,12,f3-30,79,5.89,84,0.3,337.359236,6854176,3.8,3.9,0.572,f0.5-1,10.6
Togo,2012,Developing,58.9,294,14,f3-30,0.01,41.60027954,f0-100,84,238,10+,22.6,21,f3-30,84,5.11,84,1.7,563.6894247,6859482,7,6.8,0.464,f0-0.5,12
Honduras,2002,Developing,71.6,169,6,f3-30,3.09,154.8636161,f100-1000,94,0,0,4.4,7,f3-30,95,7.28,95,1.5,1132.8721,6863157,2.7,2.6,0.561,f0.5-1,10.1
Turkey,2006,Developing,72.8,126,28,f3-30,1.29,103.523776,f100-1000,82,34,10+,58.5,34,30+,9,5.81,9,0.1,834.869161,6876345,5,4.8,0.687,f0.5-1,11.9
France,2000,Developing,78.8,13,3,f3-30,13.63,3410.284431,1000+,26,10000,10+,54.6,4,f3-30,98,9.77,97,0.1,22465.64184,6912498,0.7,0.6,0.844,f0.5-1,15.7
Papua New Guinea,2009,Developing,61.6,288,11,f3-30,0.82,20.53327531,f0-100,66,0,0,44.2,14,f3-30,79,4.36,73,1.1,1166.66337,6947447,1.4,1.3,0.477,f0-0.5,9.2
Tajikistan,2007,Developing,66.1,181,10,f3-30,0.35,2.272404904,f0-100,84,2,f1-10,34.7,12,f3-30,85,5.35,86,0.3,52.35956,7152385,3.8,3.8,0.586,f0.5-1,10.9
Serbia,2013,Developing,75.3,122,1,f1-2,9.16,880.6403367,f100-1000,91,1,f1-10,58.9,1,f1-2,97,1.12,95,0.1,6353.826383,7164132,2.1,2.1,0.766,f0.5-1,14.1
Burundi,2004,Developing,52.6,378,24,f3-30,5.72,11.22655347,f0-100,83,2,f1-10,13.8,38,30+,76,7.1,83,4.8,127.4296648,7182451,8.4,8.4,0.279,f0-0.5,5.2
Togo,2014,Developing,59.7,285,13,f3-30,0.01,4.877350139,f0-100,87,577,10+,23.7,20,f3-30,85,5.25,87,1,62.1318489,7228915,6.6,6.4,0.475,f0-0.5,12
Papua New Guinea,2011,Developing,62,285,10,f3-30,0.88,23.40731286,f0-100,66,0,0,45.7,13,f3-30,69,4.94,72,1,177.867119,7269348,1.3,1.3,0.494,f0-0.5,9.9
Serbia,2010,Developing,74.4,128,1,f1-2,9.65,774.4396617,f100-1000,89,20,10+,57,1,f1-2,91,1.9,91,0.1,5411.87744,7291436,2.2,2.3,0.755,f0.5-1,13.6
Benin,2002,Developing,55.6,283,25,f3-30,1.23,40.48815233,f0-100,15,1588,10+,19.2,40,30+,76,4.27,75,2.1,418.6985763,7295394,9.3,9.2,0.407,f0-0.5,7.3
Turkey,2011,Developing,74.5,114,20,f3-30,1.53,1275.877569,1000+,96,111,10+,62.8,23,f3-30,97,5.29,97,0.1,11341.13395,7349455,4.9,4.7,0.737,f0.5-1,13.8
Serbia,2007,Developing,73.8,132,1,f1-2,9.3,772.8700353,f100-1000,99,201,10+,55.1,1,f1-2,93,1.2,94,0.1,5458.121718,7381579,2.4,2.4,0.743,f0.5-1,13.5
Serbia,2006,Developing,73.6,133,1,f1-2,8.58,541.8243468,f100-1000,93,2,f1-10,54.5,1,f1-2,97,8.99,92,0.1,4129.758741,7411569,2.5,2.5,0.739,f0.5-1,13.4
Burundi,2005,Developing,53.4,369,24,f3-30,5.54,1.747440948,f0-100,87,0,0,14.1,37,30+,82,9.84,87,4.3,15.57434,7423289,8.2,8.3,0.286,f0-0.5,5.6
Serbia,2004,Developing,73,134,1,f1-2,7.42,462.7076756,f100-1000,89,11,10+,53.3,1,f1-2,96,8.24,88,0.1,3331.228766,7463157,2.6,2.6,0.72,f0.5-1,13.1
Tajikistan,2009,Developing,66.7,174,10,f3-30,0.3,35.71613793,f0-100,93,0,0,35.9,12,f3-30,93,5.93,93,0.2,666.3458569,7472819,3.7,3.8,0.601,f0.5-1,11.1
Jordan,2011,Developing,73.6,116,4,f3-30,0.43,68.86623298,f0-100,98,0,0,62.4,4,f3-30,98,8.39,98,0.1,387.324145,7574943,3.8,3.9,0.737,f0.5-1,13.1
Papua New Guinea,2013,Developing,62.4,281,10,f3-30,0.01,25.70881695,f0-100,73,12,10+,47.2,13,f3-30,8,4.78,79,0.8,229.95364,7592865,1.3,1.3,0.506,f0.5-1,10
Burundi,2006,Developing,54.1,361,24,f3-30,4.5,21.24915339,f0-100,92,784,10+,14.5,36,30+,88,11.49,92,3.8,165.8794176,7675338,8.1,8.2,0.29,f0-0.5,5.9
Papua New Guinea,2014,Developing,62.7,278,10,f3-30,0.01,208.2311603,f100-1000,67,2299,10+,47.9,13,f3-30,64,4.26,73,0.7,2182.716565,7755785,1.3,1.3,0.511,f0.5-1,10
Tajikistan,2011,Developing,68.1,166,10,f3-30,0.32,51.9919227,f0-100,96,1,f1-10,37.4,12,f3-30,97,5.98,96,0.2,834.5412953,7815949,3.7,3.7,0.608,f0.5-1,11.1
Honduras,2008,Developing,73.2,159,4,f3-30,3.14,231.9112915,f100-1000,92,0,0,45.1,5,f3-30,93,8.4,93,0.6,1751.595857,7872658,2.3,2.3,0.597,f0.5-1,11.1
Burundi,2007,Developing,54.8,355,24,f3-30,4.54,1.72659515,f0-100,99,43,10+,14.8,36,30+,93,1.3,99,3.4,17.79995,7939573,8,8,0.309,f0-0.5,7.2
Benin,2005,Developing,56.5,285,25,f3-30,1.13,7.106997355,f0-100,7,210,10+,2.5,39,30+,73,4.73,7,2.1,61.799977,7982225,8.7,8.6,0.43,f0-0.5,8.5
